Year,Season,Genotype_ID,Genotype_ID_C,Treatment,Plant_ID,Date,Length_of_Leaf_4_mm,Length_of_Leaf_5_mm,Length_of_Leaf_5_cm,Origin_Grouped_by_Region,Origin_Single,Origin_Grouped_by_Climate,Genetic_Origin,Length_of_Lean_4_cm
2024,SUMMER,HP301,HP301,Drought,22,2024-06-10,NA,281,28.1,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,22,2024-06-09,NA,212,21.2,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,22,2024-06-08,NA,154,15.4,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,22,2024-06-07,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,22,2024-06-19,NA,490,49,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,22,2024-06-20,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,22,2024-06-21,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,22,2024-06-22,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,22,2024-06-23,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,22,2024-06-24,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,22,2024-06-25,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,22,2024-06-26,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,23,2024-06-18,NA,501,50.1,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,23,2024-06-16,NA,495,49.5,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,23,2024-06-17,NA,493,49.3,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,23,2024-06-15,NA,485,48.5,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,23,2024-06-14,NA,466,46.6,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,23,2024-06-13,NA,462,46,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,23,2024-06-12,NA,400,40,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,23,2024-06-11,NA,341,34.1,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,23,2024-06-10,NA,277,27.7,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,23,2024-06-09,NA,219,21.9,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,23,2024-06-08,NA,153,15.3,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,23,2024-06-07,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,23,2024-06-19,NA,505,50.5,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,23,2024-06-20,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,23,2024-06-21,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,23,2024-06-22,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,23,2024-06-23,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,23,2024-06-24,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,23,2024-06-25,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,23,2024-06-26,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,24,2024-06-18,NA,499,49.9,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,24,2024-06-17,NA,493,49.3,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,24,2024-06-16,NA,481,48.1,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,24,2024-06-15,NA,467,46.7,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,24,2024-06-14,NA,452,45.2,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,24,2024-06-13,NA,386,39,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,24,2024-06-12,NA,355,35.5,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,24,2024-06-11,NA,296,29.6,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,24,2024-06-10,NA,258,25.8,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,24,2024-06-09,NA,206,20.6,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,24,2024-06-08,NA,154,15.4,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,24,2024-06-07,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,24,2024-06-19,NA,505,50.5,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,24,2024-06-20,NA,511,51.1,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,24,2024-06-21,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,24,2024-06-22,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,24,2024-06-23,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,24,2024-06-24,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,24,2024-06-25,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,24,2024-06-26,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,25,2024-06-18,NA,507,50.7,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,25,2024-06-17,NA,502,50.2,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,25,2024-06-16,NA,491,49.1,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,25,2024-06-15,NA,472,47.2,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,25,2024-06-14,NA,458,45.8,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,25,2024-06-13,NA,451,45,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,25,2024-06-12,NA,387,38.7,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,25,2024-06-11,NA,331,33.1,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,25,2024-06-10,NA,280,28,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,25,2024-06-09,NA,216,21.6,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,25,2024-06-08,NA,165,16.5,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,25,2024-06-07,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,25,2024-06-19,NA,513,51.3,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,25,2024-06-20,NA,520,52,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,25,2024-06-21,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,25,2024-06-22,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,25,2024-06-23,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,25,2024-06-24,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,25,2024-06-25,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,25,2024-06-26,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,26,2024-06-18,NA,472,47.2,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,26,2024-06-17,NA,470,47,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,26,2024-06-16,NA,468,46.8,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,26,2024-06-15,NA,461,46.1,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,26,2024-06-14,NA,447,44.7,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,26,2024-06-13,NA,429,43,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,26,2024-06-12,NA,379,37.9,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,26,2024-06-11,NA,313,31.3,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,26,2024-06-10,NA,248,24.8,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,26,2024-06-09,NA,187,18.7,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,26,2024-06-08,NA,134,13.4,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,26,2024-06-07,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,26,2024-06-19,NA,481,48.1,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,26,2024-06-20,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,26,2024-06-21,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,26,2024-06-22,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,26,2024-06-23,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,26,2024-06-24,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,26,2024-06-25,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,26,2024-06-26,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,27,2024-06-17,NA,506,50.6,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,27,2024-06-18,NA,506,50.6,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,27,2024-06-16,NA,495,49.5,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,27,2024-06-15,NA,487,48.7,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,27,2024-06-14,NA,472,47.2,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,27,2024-06-13,NA,470,47,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,27,2024-06-12,NA,424,42.4,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,27,2024-06-11,NA,367,36.7,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,27,2024-06-10,NA,304,30.4,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,27,2024-06-09,NA,238,23.8,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,27,2024-06-08,NA,185,18.5,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,27,2024-06-07,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,27,2024-06-19,NA,515,51.5,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,27,2024-06-20,NA,515,51.5,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,27,2024-06-21,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,27,2024-06-22,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,27,2024-06-23,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,27,2024-06-24,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,27,2024-06-25,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,27,2024-06-26,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,28,2024-06-18,NA,511,51.1,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,28,2024-06-17,NA,507,50.7,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,28,2024-06-16,NA,500,50,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,28,2024-06-15,NA,490,49,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,28,2024-06-13,NA,460,46,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,28,2024-06-14,NA,442,44.2,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,28,2024-06-12,NA,402,40.2,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,28,2024-06-11,NA,329,32.9,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,28,2024-06-10,NA,283,28.3,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,28,2024-06-09,NA,229,22.9,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,28,2024-06-08,NA,179,17.9,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,28,2024-06-07,NA,121,12.1,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,28,2024-06-19,NA,514,51.4,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,28,2024-06-20,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,28,2024-06-21,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,28,2024-06-22,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,28,2024-06-23,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,28,2024-06-24,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,28,2024-06-25,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,28,2024-06-26,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,29,2024-06-18,NA,503,50.3,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,29,2024-06-16,NA,498,49.8,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,29,2024-06-17,NA,498,49.8,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,29,2024-06-15,NA,491,49.1,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,29,2024-06-14,NA,468,46.8,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,29,2024-06-13,NA,457,46,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,29,2024-06-12,NA,398,39.8,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,29,2024-06-11,NA,338,33.8,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,29,2024-06-10,NA,280,28,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,29,2024-06-09,NA,215,21.5,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,29,2024-06-08,NA,163,16.3,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,29,2024-06-07,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,29,2024-06-19,NA,503,50.3,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,29,2024-06-20,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,29,2024-06-21,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,29,2024-06-22,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,29,2024-06-23,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,29,2024-06-24,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,29,2024-06-25,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,29,2024-06-26,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,30,2024-06-18,NA,511,51.1,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,30,2024-06-17,NA,506,50.6,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,30,2024-06-16,NA,494,49.4,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,30,2024-06-15,NA,493,49.3,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,30,2024-06-14,NA,477,47.7,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,30,2024-06-13,NA,467,47,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,30,2024-06-12,NA,401,40.1,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,30,2024-06-11,NA,335,33.5,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,30,2024-06-10,NA,279,27.9,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,30,2024-06-09,NA,221,22.1,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,30,2024-06-08,NA,166,16.6,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,30,2024-06-07,NA,107,10.7,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,30,2024-06-19,NA,514,51.4,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,30,2024-06-20,NA,518,51.8,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,30,2024-06-21,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,30,2024-06-22,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,30,2024-06-23,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,30,2024-06-24,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,30,2024-06-25,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,30,2024-06-26,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,31,2024-06-18,NA,517,51.7,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,31,2024-06-17,NA,510,51,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,31,2024-06-16,NA,503,50.3,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,31,2024-06-15,NA,499,49.9,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,31,2024-06-14,NA,471,47.1,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,31,2024-06-13,NA,434,43,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,31,2024-06-12,NA,376,37.6,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,31,2024-06-11,NA,304,30.4,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,31,2024-06-10,NA,245,24.5,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,31,2024-06-09,NA,188,18.8,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,31,2024-06-08,NA,135,13.5,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,31,2024-06-07,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,31,2024-06-19,NA,523,52.3,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,31,2024-06-20,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,31,2024-06-21,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,31,2024-06-22,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,31,2024-06-23,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,31,2024-06-24,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,31,2024-06-25,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,31,2024-06-26,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,32,2024-06-18,NA,509,50.9,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,32,2024-06-17,NA,497,49.7,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,32,2024-06-16,NA,491,49.1,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,32,2024-06-15,NA,474,47.4,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,32,2024-06-14,NA,466,46.6,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,32,2024-06-13,NA,452,45,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,32,2024-06-12,NA,391,39.1,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,32,2024-06-11,NA,334,33.4,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,32,2024-06-10,NA,272,27.2,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,32,2024-06-09,NA,208,20.8,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,32,2024-06-08,NA,160,16,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,32,2024-06-07,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,32,2024-06-19,NA,505,50.5,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,32,2024-06-20,NA,515,51.5,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,32,2024-06-21,NA,505,50.5,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,32,2024-06-22,NA,510,51,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,32,2024-06-23,NA,505,50.5,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,32,2024-06-24,NA,519,51.9,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,32,2024-06-25,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,32,2024-06-26,NA,NA,NA,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,33,2024-06-18,NA,522,52.2,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,33,2024-06-17,NA,519,51.9,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,33,2024-06-16,NA,513,51.3,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,33,2024-06-15,NA,495,49.5,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,33,2024-06-14,NA,494,49.4,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,33,2024-06-13,NA,471,47,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,33,2024-06-12,NA,422,42.2,USA,INDIANA,TEMPERATE,POPCORN,
2024,SUMMER,HP301,HP301,Drought,33,2024-06-11,NA,360,36,USA,INDIANA,TEMPERATE,POPCORN,
